t;x;y;z;a;;;;
2,93223E+14;5.353.058;4.180.847;8.351.715;3;;1654638177407;;
2,93223E+14;53.937.683;4.184.433;8.142.212;3;;1654638177412;;
2,93223E+14;54.069.366;4.203.598;79.698.334;3;;1654638177417;;
2,93223E+14;5.423.691;42.658.386;77.483.673;3;;1654638177422;;
2,93223E+14;54.272.766;42.694.397;7.525.711;3;;1654638177427;;
2,93223E+14;5.385.376;4.235.916;7.336.563;3;;1654638177432;;
2,93223E+14;52.752.533;41.593.018;72.144.623;3;;1654638177437;;
2,93223E+14;51.076.508;4.052.765;7.206.085;3;;1654638177442;;
2,93223E+14;47.868.347;40.479.736;72.431.946;3;;1654638177447;;
2,93223E+14;4.258.911;4.100.647;73.413.544;3;;1654638177452;;
2,93223E+14;36.783.142;42.143.707;7.596.344;3;;1654638177457;;
2,93223E+14;31.180.725;43.161.163;8.003.357;3;;1654638177461;;
2,93223E+14;25.733.948;43.376.617;8.348.114;3;;1654638177466;;
2,93223E+14;21.053.314;43.280.945;8.759.918;3;;1654638177471;;
2,93223E+14;19.341.431;4.311.325;9.153.763;3;;1654638177476;;
2,93223E+14;19.604.797;4.322.113;9.540.436;3;;1654638177481;;
2,93223E+14;20.670.166;42.849.884;9.836.105;3;;1654638177486;;
2,93223E+14;22.717.285;4.255.066;10.183.273;3;;1654638177491;;
2,93223E+14;26.128.998;4.196.411;10.379.593;3;;1654638177496;;
2,93223E+14;30.594.177;40.910.645;10.490.921;3;;1654638177501;;
2,93223E+14;34.341.125;40.036.774;10.608.246;3;;1654638177506;;
2,93223E+14;3.629.242;39.809.265;10.531.631;3;;1654638177511;;
2,93223E+14;36.400.146;39.366.455;10.366.425;3;;1654638177516;;
2,93223E+14;35.478.363;3.927.063;10.170.105;3;;1654638177521;;
2,93223E+14;34.436.798;40.204.315;10.000.122;3;;1654638177526;;
2,93223E+14;32.282.104;4.021.637;9.958.221;3;;1654638177531;;
2,93223E+14;29.361.115;409.346;10.049.194;3;;1654638177536;;
2,93223E+14;2.530.304;42.562.714;10.073.135;3;;1654638177541;;
2,93223E+14;21.005.402;43.879.395;10.016.876;3;;1654638177545;;
2,93223E+14;17.198.639;4.405.899;97.295.685;3;;1654638177550;;
2,93223E+14;14.505.157;44.980.774;9.289.032;3;;1654638177555;;
2,93223E+14;1.352.356;4.721.939;8.803.009;3;;1654638177560;;
2,93223E+14;14.349.518;4.930.237;8.338.547;3;;1654638177565;;
2,93223E+14;13.870.697;5.085.861;7.846.527;3;;1654638177570;;
2,93223E+14;12.362.366;52.450.714;7.556.839;3;;1654638177575;;
2,93223E+14;10.662.384;54.078.827;7.379.669;3;;1654638177580;;
2,93223E+14;0.8208313;55.503.387;72.467.804;3;;1654638177585;;
2,93223E+14;0.42459106;57.155.304;7.228.821;3;;1654638177590;;
2,93223E+14;0.03793335;5.868.759;7.241.989;3;;1654638177595;;
2,93223E+14;-0.29605103;6.062.683;72.156.525;3;;1654638177600;;
2,93223E+14;-0.58335876;62.135.315;70.528.564;3;;1654638177605;;
2,93223E+14;-0.880249;6.302.109;67.763.214;3;;1654638177610;;
2,93224E+14;-1.098.114;6.370.346;6.419.586;3;;1654638177615;;
2,93224E+14;-12.680.969;6.421.814;60.137.634;3;;1654638177620;;
2,93224E+14;-15.063.324;6.531.952;5.664.215;3;;1654638177624;;
2,93224E+14;-17.637.024;6.552.307;5.520.569;3;;1654638177629;;
2,93224E+14;-2.023.468;65.977.936;54.200.134;3;;1654638177634;;
2,93224E+14;-22.473.297;66.301.117;53.589.478;3;;1654638177639;;
2,93224E+14;-2.284.439;6.619.339;52.380.524;3;;1654638177644;;
2,93224E+14;-2.161.148;66.253.204;5.133.896;3;;1654638177649;;
2,93224E+14;-18.678.589;66.444.855;5.202.133;3;;1654638177654;;
2,93224E+14;-16.224.518;664.328;5.391.281;3;;1654638177659;;
2,93224E+14;-1.473.999;6.567.871;55.864.105;3;;1654638177664;;
2,93224E+14;-14.273.224;656.427;5.738.434;3;;1654638177669;;
2,93224E+14;-1.453.659;6.607.376;58.605.347;3;;1654638177674;;
2,93224E+14;-13.531.036;65.894.165;5.991.028;3;;1654638177679;;
2,93224E+14;-10.993.195;65.271.606;60.413.055;3;;1654638177684;;
2,93224E+14;-0.6623688;6.445.755;6.046.097;3;;1654638177689;;
2,93224E+14;-0.13923645;63.715.363;59.982.147;3;;1654638177694;;
2,93224E+14;0.3755188;6.303.314;5.856.949;3;;1654638177699;;
2,93224E+14;0.8411865;624.704;55.433.044;3;;1654638177704;;
2,93224E+14;11.404.572;6.244.644;5.068.054;3;;1654638177708;;
2,93224E+14;12.793.274;62.458.496;45.126.038;3;;1654638177713;;
2,93224E+14;11.859.589;62.183.075;38.901.062;3;;1654638177718;;
2,93224E+14;0.97406006;62.302.856;3.284.378;3;;1654638177723;;
2,93224E+14;0.7202759;6.239.868;27.684.326;3;;1654638177728;;
2,93224E+14;0.51797485;6.291.336;2.414.093;3;;1654638177733;;
2,93224E+14;0.38508606;6.342.819;19.807.434;3;;1654638177738;;
2,93224E+14;0.3503723;63.045.044;14.911.194;3;;1654638177743;;
2,93224E+14;0.55029297;61.668.396;10.242.462;3;;1654638177748;;
2,93224E+14;0.613739;6.078.247;0.5118866;3;;1654638177753;;
2,93224E+14;0.51916504;6.005.234;0.016296387;3;;1654638177758;;
2,93224E+14;0.2893219;5.994.461;-0.43501282;3;;1654638177763;;
2,93224E+14;-0.04826355;60.638.885;-10.539.093;3;;1654638177768;;
2,93224E+14;-0.390625;61.045.837;-15.052.185;3;;1654638177773;;
2,93224E+14;-0.7545471;6.097.412;-17.937.164;3;;1654638177778;;
2,93224E+14;-1.058.609;6.045.929;-18.811.035;3;;1654638177783;;
2,93224E+14;-14.069.672;59.776.917;-18.607.635;3;;1654638177787;;
2,93224E+14;-16.619.568;5.915.451;-17.470.398;3;;1654638177792;;
2,93224E+14;-18.870.087;5.954.956;-14.884.644;3;;1654638177797;;
2,93224E+14;-20.964.966;6.011.215;-10.754.547;3;;1654638177802;;
2,93224E+14;-22.712.708;59.573.517;-0.69477844;3;;1654638177807;;
2,93224E+14;-2.401.764;58.304.596;-0.39311218;3;;1654638177812;;
2,93224E+14;-2.370.636;5.867.569;-0.029190063;3;;1654638177817;;
2,93224E+14;-23.215.485;6.042.343;0.44366455;3;;1654638177822;;
2,93224E+14;-24.281.006;616.803;1.023.056;3;;1654638177827;;
2,93224E+14;-2.480.774;62.458.496;16.742.859;3;;1654638177832;;
2,93224E+14;-24.592.133;63.045.044;2.473.938;3;;1654638177837;;
2,93224E+14;-23.754.272;62.697.906;34.400.024;3;;1654638177842;;
2,93224E+14;-2.137.207;6.268.585;4.549.713;3;;1654638177847;;
2,93224E+14;-16.739.197;6.365.555;57.240.753;3;;1654638177852;;
2,93224E+14;-10.957.184;64.900.513;6.734.421;3;;1654638177857;;
2,93224E+14;-0.6468048;65.534.973;744.191;3;;1654638177862;;
2,93224E+14;-0.45288086;6.540.329;7.912.369;3;;1654638177867;;
2,93224E+14;-0.29006958;65.451.202;799.617;3;;1654638177871;;
2,93224E+14;-0.2529602;6.591.812;78.010.406;3;;1654638177876;;
2,93224E+14;-0.24697876;6.768.982;73.629;3;;1654638177881;;
2,93224E+14;-0.3283844;68.898.926;6.595.566;3;;1654638177886;;
2,93224E+14;-0.44569397;69.293.976;55.504.913;3;;1654638177891;;
2,93224E+14;-0.43971252;68.551.636;4.518.585;3;;1654638177896;;
2,93224E+14;-0.36309814;67.677.765;3.627.945;3;;1654638177901;;
2,93224E+14;-0.4073944;67.270.813;29.252.472;3;;1654638177906;;
2,93224E+14;-0.6456146;6.674.408;24.356.384;3;;1654638177911;;
2,93224E+14;-0.8598938;65.547.028;2.121.994;3;;1654638177916;;
2,93224E+14;-0.89819336;64.074.554;2.003.479;3;;1654638177921;;
2,93224E+14;-0.85510254;62.626.038;21.519.165;3;;1654638177926;;
2,93224E+14;-0.6647644;61.117.706;24.787.292;3;;1654638177931;;
2,93224E+14;-0.4588623;599.086;30.413.666;3;;1654638177936;;
2,93224E+14;-0.3894348;59.729.004;36.447.144;3;;1654638177941;;
2,93224E+14;-0.4480896;59.932.556;4.334.244;3;;1654638177946;;
2,93224E+14;-0.7186279;59.836.884;49.854.584;3;;1654638177950;;
2,93224E+14;-10.598.145;58.903.046;5.489.441;3;;1654638177955;;
2,93224E+14;-13.734.436;5.774.185;5.873.703;3;;1654638177960;;
2,93224E+14;-15.147.095;58.232.727;62.340.393;3;;1654638177965;;
2,93224E+14;-14.763.947;59.621.277;6.481.842;3;;1654638177970;;
2,93224E+14;-15.218.964;6.109.375;6.718.857;3;;1654638177975;;
2,93224E+14;-16.499.786;6.126.129;68.038.635;3;;1654638177980;;
2,93224E+14;-18.187.714;60.710.754;67.990.723;3;;1654638177985;;
2,93224E+14;-20.139.008;5.994.461;69.570.923;3;;1654638177990;;
2,93224E+14;-22.066.345;6.014.801;7.074.402;3;;1654638177995;;
2,93224E+14;-22.377.625;60.962.067;7.158.203;3;;1654638178000;;
2,93224E+14;-19.265.137;6.128.525;726.355;3;;1654638178005;;
2,93224E+14;-13.961.945;60.567.017;75.711.975;3;;1654638178010;;
2,93224E+14;-0.93530273;5.903.473;78.166.046;3;;1654638178015;;
2,93224E+14;-0.5067444;56.676.483;79.470.825;3;;1654638178020;;
2,93224E+14;-0.042266846;53.791.504;79.075.775;3;;1654638178025;;
2,93224E+14;0.5706482;5.089.447;77.148.438;3;;1654638178030;;
2,93224E+14;12.170.715;48.224.945;7.525.711;3;;1654638178034;;
2,93224E+14;17.533.722;46.369.476;74.514.923;3;;1654638178039;;
2,93224E+14;22.010.956;45.579.376;7.455.078;3;;1654638178044;;
2,93224E+14;2.626.068;450.766;7.620.285;3;;1654638178049;;
2,93224E+14;2.976.822;44.310.455;7.953.079;3;;1654638178054;;
2,93224E+14;31.982.727;4.354.431;842.952;3;;1654638178059;;
2,93224E+14;3.191.101;43.771.667;8.896.393;3;;1654638178064;;
2,93224E+14;29.744.263;43.316.803;9.374.039;3;;1654638178069;;
2,93224E+14;26.631.775;43.077.393;9.818.161;3;;1654638178074;;
2,93224E+14;2.396.225;435.083;10.162.918;3;;1654638178079;;
2,93224E+14;21.771.545;44.549.866;10.426.285;3;;1654638178084;;
2,93224E+14;18.994.293;46.249.695;10.735.138;3;;1654638178089;;
2,93224E+14;15.259.247;47.159.576;10.935.059;3;;1654638178094;;
2,93224E+14;11.895.447;4.796.158;11.008.072;3;;1654638178099;;
2,93224E+14;0.94055176;47.841.797;11.061.951;3;;1654638178104;;
2,93224E+14;0.8088684;46.716.614;10.950.607;3;;1654638178109;;
2,93224E+14;0.82562256;46.560.974;10.785.416;3;;1654638178114;;
2,93224E+14;1.020.752;4.591.446;10.621.414;3;;1654638178118;;
2,93224E+14;14.541.016;4.504.059;10.541.199;3;;1654638178123;;
2,93224E+14;19.568.787;43.376.617;10.567.535;3;;1654638178128;;
2,93224E+14;24.369.202;4.235.916;10.711.197;3;;1654638178133;;
2,93224E+14;2.921.753;42.107.697;10.805.771;3;;1654638178138;;
2,93224E+14;33.658.752;4.204.788;10.799.774;3;;1654638178143;;
2,93224E+14;366.156;41.138.153;10.682.465;3;;1654638178148;;
2,93224E+14;39.069.672;40.671.234;1.048.494;3;;1654638178153;;
2,93224E+14;4.116.455;4.045.578;10.250.305;3;;1654638178158;;
2,93224E+14;43.630.524;41.317.596;10.057.571;3;;1654638178163;;
2,93224E+14;4.546.219;42.287.292;991.272;3;;1654638178168;;
2,93224E+14;4.638.397;42.526.703;9.691.269;3;;1654638178173;;
2,93224E+14;4.685.074;4.223.938;9.396.774;3;;1654638178178;;
2,93224E+14;48.107.758;42.347.107;92.986.145;3;;1654638178183;;
2,93224E+14;50.154.724;4.223.938;93.381.195;3;;1654638178188;;
2,93224E+14;5.297.989;417.247;9.354.874;3;;1654638178193;;
2,93224E+14;55.086.823;41.473.236;9.466.202;3;;1654638178197;;
2,93224E+14;5.700.226;40.958.557;9.623.032;3;;1654638178202;;
2,93224E+14;577.684;40.108.643;9.827.728;3;;1654638178207;;
2,93224E+14;56.750.793;3.973.755;10.044.403;3;;1654638178212;;
2,93224E+14;53.710.175;39.138.947;10.280.243;3;;1654638178217;;
2,93224E+14;4.889.786;38.851.624;10.421.494;3;;1654638178222;;
2,93224E+14;43.271.484;39.557.953;10.340.088;3;;1654638178227;;
2,93224E+14;38.686.523;39.402.313;10.026.459;3;;1654638178232;;
2,93224E+14;34.305.115;38.468.628;9.626.617;3;;1654638178237;;
2,93224E+14;30.989.227;37.127.838;9.052.017;3;;1654638178242;;
2,93224E+14;29.325.256;3.606.247;855.043;3;;1654638178247;;
2,93224E+14;28.092.194;35.284.271;8.141.022;3;;1654638178252;;
2,93224E+14;2.641.632;35.296.326;7.802.231;3;;1654638178257;;
2,93224E+14;2.210.678;359.906;7.854.904;3;;1654638178262;;
2,93224E+14;18.371.735;38.097.534;8.137.421;3;;1654638178267;;
2,93224E+14;17.102.814;39.342.499;8.384.033;3;;1654638178272;;
2,93224E+14;16.408.539;37.391.205;8.682.114;3;;1654638178277;;
2,93224E+14;16.719.818;34.123.077;9.016.098;3;;1654638178281;;
2,93224E+14;19.341.431;31.788.788;9.368.042;3;;1654638178286;;
2,93224E+14;23.603.058;30.364.227;9.415.924;3;;1654638178291;;
2,93224E+14;2.942.093;28.005.981;9.463.821;3;;1654638178296;;
2,93224E+14;37.142.334;25.300.446;9.545.212;3;;1654638178301;;
2,93224E+14;466.951;2.231.964;9.473.389;3;;1654638178306;;
2,93224E+14;5.622.406;19.698.029;9.441.071;3;;1654638178311;;
2,93224E+14;65.561.523;17.567.139;9.448.257;3;;1654638178316;;
2,93224E+14;7.459.961;16.190.491;9.436.279;3;;1654638178321;;
2,93224E+14;8.162.659;15.232.849;9.444.656;3;;1654638178326;;
2,93224E+14;8.665.436;14.514.618;9.563.171;3;;1654638178331;;
2,93224E+14;9.026.962;1.382.019;9.831.329;3;;1654638178336;;
2,93224E+14;9.224.487;1.353.302;10.093.491;3;;1654638178341;;
2,93224E+14;9.259.201;13.161.926;10.444.244;3;;1654638178346;;
2,93224E+14;9.244.843;13.628.693;10.668.091;3;;1654638178351;;
2,93224E+14;903.894;1.334.137;10.905.121;3;;1654638178356;;
2,93224E+14;8.649.872;13.114.014;11.047.577;3;;1654638178360;;
2,93224E+14;8.337.433;13.939.972;10.969.772;3;;1654638178365;;
2,93224E+14;8.057.312;14.873.657;107.734.375;3;;1654638178370;;
2,93224E+14;7.760.437;15.053.253;10.597.473;3;;1654638178375;;
2,93224E+14;75.856.476;15.196.991;1.030.896;3;;1654638178380;;
2,93224E+14;7.547.348;15.843.353;9.974.976;3;;1654638178385;;
2,93224E+14;74.946.747;16.178.589;9.679.291;3;;1654638178390;;
2,93224E+14;74.180.603;15.687.714;9.414.734;3;;1654638178395;;
2,93224E+14;72.576.447;16.190.491;9.328.537;3;;1654638178400;;
2,93224E+14;71.379.395;17.878.418;9.348.892;3;;1654638178405;;
2,93224E+14;69.523.926;19.482.574;9.508.102;3;;1654638178410;;
2,93224E+14;6.551.361;20.667.725;9.669.708;3;;1654638178415;;
2,93224E+14;6.108.429;21.960.602;999.173;3;;1654638178420;;
2,93224E+14;5.684.662;22.774.506;10.508.881;3;;1654638178425;;
2,93224E+14;54.153.137;24.438.477;11.008.072;3;;1654638178430;;
2,93224E+14;51.543.427;26.126.404;11.485.718;3;;1654638178435;;
2,93224E+14;5.001.114;2.694.046;11.944.214;3;;1654638178440;;
2,93224E+14;4.926.895;2.741.928;12.233.902;3;;1654638178444;;
2,93224E+14;4.871.826;27.227.783;12.458.954;3;;1654638178449;;
2,93224E+14;49.041.443;26.413.727;12.602.615;3;;1654638178454;;
2,93224E+14;5.056.183;2.559.967;12.674.438;3;;1654638178459;;
2,93224E+14;5.294.403;25.049.133;12.654.083;3;;1654638178464;;
2,93224E+14;5.527.832;2.364.853;12.529.587;3;;1654638178469;;
2,93224E+14;55.781.097;21.876.678;12.352.417;3;;1654638178474;;
2,93224E+14;5.483.551;20.033.264;1.216.806;3;;1654638178479;;
2,93224E+14;5.270.462;19.111.481;11.813.721;3;;1654638178484;;
2,93224E+14;52.010.345;1.839.325;114.964.905;3;;1654638178489;;
2,93224E+14;52.297.516;18.189.697;11.319.321;3;;1654638178494;;
2,93224E+14;52.094.116;18.405.151;11.300.171;3;;1654638178499;;
2,93224E+14;5.232.147;18.716.431;11.424.667;3;;1654638178504;;
2,93224E+14;52.405.396;18.740.387;11.538.391;3;;1654638178509;;
2,93224E+14;52.129.974;19.063.568;11.456.985;3;;1654638178514;;
2,93224E+14;5.116.028;19.135.437;11.207.993;3;;1654638178519;;
2,93224E+14;5.088.501;19.338.837;10.690.842;3;;1654638178524;;
2,93224E+14;5.153.137;19.243.164;10.124.619;3;;1654638178528;;
2,93224E+14;5.175.888;17.866.516;9.698.441;3;;1654638178533;;
2,93224E+14;51.339.874;16.813.049;955.719;3;;1654638178538;;
2,93224E+14;5.341.095;20.488.129;9.509.308;3;;1654638178543;;
2,93224E+14;54.608;245.224;93.381.195;3;;1654638178548;;
2,93224E+14;52.812.347;26.844.788;9.216.019;3;;1654638178553;;
2,93224E+14;4.870.636;2.740.738;9.192.078;3;;1654638178558;;
2,93224E+14;44.181.213;27.323.608;9.074.753;3;;1654638178563;;
2,93224E+14;4.183.487;27.622.833;91.250.305;3;;1654638178568;;
2,93224E+14;40.625.916;28.317.108;9.390.793;3;;1654638178573;;
2,93224E+14;40.027.313;30.471.954;9.733.154;3;;1654638178578;;
2,93224E+14;37.669.067;32.542.877;10.001.312;3;;1654638178583;;
2,93224E+14;33.706.665;3.377.594;10.150.955;3;;1654638178588;;
2,93224E+14;28.762.665;34.182.892;10.121.017;3;;1654638178593;;
2,93224E+14;23.447.418;34.518.127;9.903.152;3;;1654638178598;;
2,93224E+14;19.329.376;3.468.567;9.408.752;3;;1654638178603;;
2,93224E+14;15.163.574;34.302.673;8.781.464;3;;1654638178607;;
2,93225E+14;11.679.993;35.104.675;8.188.904;3;;1654638178612;;
2,93225E+14;0.9932251;37.355.194;7.355.713;3;;1654638178617;;
2,93225E+14;0.9549103;39.916.992;63.262.177;3;;1654638178622;;
2,93225E+14;11.320.801;4.361.603;5.157.837;3;;1654638178627;;
2,93225E+14;1.312.851;4.730.316;40.337.677;3;;1654638178632;;
2,93225E+14;13.248.138;5.130.142;30.006.714;3;;1654638178637;;
2,93225E+14;13.379.822;5.468.933;22.548.676;3;;1654638178642;;
2,93225E+14;15.355.072;57.945.404;17.532.806;3;;1654638178647;;
2,93225E+14;18.204.193;59.932.556;14.013.367;3;;1654638178652;;
2,93225E+14;18.982.239;6.140.503;1.102.066;3;;1654638178657;;
2,93225E+14;16.360.626;624.704;0.93685913;3;;1654638178662;;
2,93225E+14;12.230.682;63.607.635;0.9236908;3;;1654638178667;;
2,93225E+14;0.7813263;65.307.617;11.523.438;3;;1654638178672;;
2,93225E+14;0.3647461;6.768.982;14.109.192;3;;1654638178677;;
2,93225E+14;0.07385254;70.012.207;17.987.823;3;;1654638178682;;
2,93225E+14;-0.20028687;727.536;2.232.132;3;;1654638178687;;
2,93225E+14;-0.4588623;75.303.345;25.972.443;3;;1654638178691;;
2,93225E+14;-0.8060303;7.817.642;28.043.365;3;;1654638178696;;
2,93225E+14;-13.339.386;8.156.418;28.701.782;3;;1654638178701;;
2,93225E+14;-20.318.604;8.367.111;27.061.768;3;;1654638178706;;
2,93225E+14;-27.429.352;8.358.734;23.338.776;3;;1654638178711;;
2,93225E+14;-31.978.302;8.267.746;20.549.622;3;;1654638178716;;
2,93225E+14;-32.516.937;810.495;20.860.748;3;;1654638178721;;
2,93225E+14;-29.715.729;8.030.731;22.500.916;3;;1654638178726;;
2,93225E+14;-24.939.423;8.082.199;26.128.082;3;;1654638178731;;
2,93225E+14;-20.617.828;8.088.181;3.066.513;3;;1654638178736;;
2,93225E+14;-1.702.652;8.053.467;34.316.254;3;;1654638178741;;
2,93225E+14;-14.548.492;78.775.024;37.811.737;3;;1654638178746;;
2,93225E+14;-12.274.017;7.556.671;39.870.758;3;;1654638178751;;
2,93225E+14;-0.78686523;72.418.365;4.117.569;3;;1654638178756;;
2,93225E+14;-0.087768555;7.093.399;423.967;3;;1654638178761;;
2,93225E+14;0.6759949;71.592.407;43.605.804;3;;1654638178766;;
2,93225E+14;12.410.126;72.585.907;44.012.756;3;;1654638178770;;
2,93225E+14;13.882.599;72.262.726;4.334.244;3;;1654638178775;;
2,93225E+14;12.122.955;7.089.798;4.366.562;3;;1654638178780;;
2,93225E+14;0.86512756;69.952.393;4.249.237;3;;1654638178785;;
2,93225E+14;0.44734192;69.976.196;39.966.583;3;;1654638178790;;
2,93225E+14;0.15405273;6.986.847;37.093.506;3;;1654638178795;;
2,93225E+14;-0.020721436;69.617.157;31.215.668;3;;1654638178800;;
2,93225E+14;-0.23620605;69.006.653;2.374.588;3;;1654638178805;;
2,93225E+14;-0.83595276;67.630.005;17.808.228;3;;1654638178810;;
2,93225E+14;-18.139.801;6.715.103;11.643.066;3;;1654638178815;;
2,93225E+14;-26.579.437;68.515.778;0.43527222;3;;1654638178820;;
2,93225E+14;-33.187.408;70.203.705;-0.50564575;3;;1654638178825;;
2,93225E+14;-38.466.644;70.048.065;-13.783.264;3;;1654638178830;;
2,93225E+14;-42.776.184;6.907.837;-198.526;3;;1654638178835;;
2,93225E+14;-4.584.076;6.816.864;-24.820.557;3;;1654638178840;;
2,93225E+14;-46.846.313;67.510.223;-28.292.084;3;;1654638178845;;
2,93225E+14;-4.659.485;67.677.765;-305.188;3;;1654638178850;;
2,93225E+14;-4.532.593;6.761.795;-30.782.166;3;;1654638178854;;
2,93225E+14;-43.578.186;6.828.842;-30.710.297;3;;1654638178859;;
2,93225E+14;-4.403.305;6.931.778;-31.500.397;3;;1654638178864;;
2,93225E+14;-45.038.605;68.982.697;-32.529.907;3;;1654638178869;;
2,93225E+14;-4.477.539;6.686.386;-35.558.472;3;;1654638178874;;
2,93225E+14;-4.494.293;65.223.846;-40.191.345;3;;1654638178879;;
2,93225E+14;-48.558.197;65.570.984;-4.247.772;3;;1654638178884;;
2,93225E+14;-54.603.577;66.444.855;-41.184.845;3;;1654638178889;;
2,93225E+14;-6.048.126;6.734.268;-3.633.667;3;;1654638178894;;
2,93225E+14;-65.425.262;6.824.051;-26.975.403;3;;1654638178899;;
2,93225E+14;-70.105.896;6.903.061;-14.561.462;3;;1654638178904;;
2,93225E+14;-72.667.694;68.946.686;-0.22312927;3;;1654638178909;;
2,93225E+14;-73.062.744;6.825.241;10.613.708;3;;1654638178914;;
2,93225E+14;-70.513;67.474.365;20.932.617;3;;1654638178919;;
2,93225E+14;-6.469.513;67.234.955;2.719.345;3;;1654638178924;;
2,93225E+14;-57.416.687;67.007.446;28.402.557;3;;1654638178929;;
2,93225E+14;-491.687;66.648.254;24.236.603;3;;1654638178934;;
2,93225E+14;-40.082.703;6.717.499;16.790.619;3;;1654638178938;;
2,93225E+14;-30.422.058;6.603.775;0.65075684;3;;1654638178943;;
2,93225E+14;-20.198.822;6.381.119;-0.47930908;3;;1654638178948;;
2,93225E+14;-10.083.313;62.219.086;-15.171.967;3;;1654638178953;;
2,93225E+14;-0.13444519;6.092.621;-21.253.204;3;;1654638178958;;
2,93225E+14;0.39945984;6.073.471;-23.180.542;3;;1654638178963;;
2,93225E+14;0.49282837;61.596.527;-2.392.273;3;;1654638178968;;
2,93225E+14;0.27256775;63.176.727;-21.863.708;3;;1654638178973;;
2,93225E+14;-0.116500854;65.020.294;-17.973.175;3;;1654638178978;;
2,93225E+14;-0.67674255;67.725.677;-14.489.594;3;;1654638178983;;
2,93225E+14;-14.201.355;7.015.579;-14.932.556;3;;1654638178988;;
2,93225E+14;-19.025.726;7.065.857;-15.411.377;3;;1654638178993;;
2,93225E+14;-23.897.858;6.633.713;-11.652.374;3;;1654638178998;;
2,93225E+14;-32.002.258;5.840.027;-10.658.875;3;;1654638179003;;
2,93225E+14;-35.545.654;54.318.237;-0.97850037;3;;1654638179008;;
2,93225E+14;-36.802.673;533.844;-0.6684418;3;;1654638179013;;
2,93225E+14;-36.934.357;5.422.241;-0.051940918;3;;1654638179017;;
2,93225E+14;-3.608.429;55.096.283;0.8363037;3;;1654638179022;;
