t,x,y,z,a
1179275839744207,-0.054885864,0.16137695,9.77475,3
1179275844688055,0.10192871,0.10630798,10.160217,3
1179275849631903,0.13424683,0.15779114,9.671799,3
1179275854575750,0.122283936,0.21165466,9.305481,3
1179275859519598,0.079193115,0.15060425,9.875305,3
1179275864463445,0.060028076,0.11947632,10.07283,3
1179275869407293,-0.03453064,0.18052673,9.744827,3
1179275874351141,0.040878296,0.3050232,9.593979,3
1179275879264471,0.107910156,0.33016968,9.719681,3
1179275884208319,-0.05369568,0.2930603,9.935165,3
1179275889152166,-0.13868713,0.27270508,9.85495,3
1179275894096014,-0.14466858,0.31939697,9.850159,3
1179275899039862,-0.11714172,0.35769653,9.644272,3
1179275903983709,-0.11354065,0.3217926,9.683762,3
1179275908927557,-0.109954834,0.28707886,9.979446,3
1179275913871404,0.031295776,0.36967468,10.038116,3
1179275918815252,0.057632446,0.4343109,9.555679,3
1179275923759100,0.012145996,0.35890198,9.573639,3
1179275928672430,0.12947083,0.20207214,10.026138,3
1179275933616278,0.18093872,0.19250488,9.908829,3
1179275938560125,0.14503479,0.2930603,9.403641,3
1179275943503973,0.08517456,0.343338,9.646652,3
1179275948447820,0.06123352,0.33973694,10.048889,3
1179275953391668,-0.015380859,0.39361572,9.917206,3
1179275958335516,-0.07524109,0.47981262,9.632294,3
1179275963248846,-0.04890442,0.3840332,9.682571,3
1179275968192694,-0.05369568,0.23080444,9.877701,3
1179275973136541,0.072006226,0.21524048,9.840591,3
1179275978080389,-0.0046081543,0.32777405,9.678986,3
1179275983024237,-0.03453064,0.43312073,9.765167,3
1179275987968084,-0.0010223389,0.42593384,9.784332,3
1179275992911932,0.055252075,0.37924194,9.890869,3
1179275997855779,0.13664246,0.343338,9.725662,3
1179276002799627,0.10432434,0.33496094,9.73764,3
1179276007743475,0.012145996,0.23080444,9.73764,3
1179276012687322,0.01335144,0.19250488,9.731659,3
1179276017631170,0.006164551,0.31341553,9.822632,3
1179276022544500,-0.033340454,0.43312073,9.839386,3
1179276027488348,-0.08242798,0.41157532,9.720886,3
1179276032432195,-0.05130005,0.32537842,9.778336,3
1179276037376043,-0.0034179688,0.25953674,9.833405,3
1179276042319891,0.0073547363,0.26911926,9.833405,3
1179276047263738,-0.05609131,0.23918152,9.655045,3
1179276052207586,-0.07284546,0.27391052,9.728058,3
1179276057151434,0.001373291,0.28108215,9.865723,3
1179276062095281,-0.03215027,0.35290527,9.820236,3
1179276067008612,-0.022567749,0.34812927,9.684967,3
1179276071952459,0.026519775,0.24876404,9.761581,3
1179276076896307,0.040878296,0.20567322,9.819046,3
1179276081840154,0.016937256,0.25474548,9.826218,3
1179276086784002,-0.023757935,0.29066467,9.719681,3
1179276091727850,-0.040527344,0.3146057,9.7556,3
1179276096671697,0.009750366,0.28826904,9.790314,3
1179276101585028,0.033691406,0.25953674,9.796295,3
1179276106528875,0.027709961,0.28945923,9.734039,3
1179276111472723,-0.033340454,0.2858734,9.838196,3
1179276116416570,-0.076431274,0.35290527,9.811859,3
1179276121360418,-0.08242798,0.38284302,9.772354,3
1179276126304266,-0.08480835,0.3612976,9.784332,3
1179276131217596,-0.05848694,0.31341553,9.852554,3
1179276136161444,-0.028549194,0.29785156,9.734039,3
1179276141105291,-0.04411316,0.3229828,9.73764,3
